# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:31:15 2019
# diag: nrgsummary, run(s): act, time window: 0-126.87048(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt6/
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  5.4332E+00  9.6568E-16  3.1288E+02 -4.8051E-01
  5.4542E+00 -7.2229E-16  3.1605E+02 -4.2758E-01
  5.4752E+00 -2.1802E-16  3.1917E+02 -3.5534E-01
  5.4962E+00  3.0768E-16  3.2211E+02 -4.2350E-01
  5.5172E+00  1.2266E-15  3.2491E+02 -4.1397E-01
  5.5382E+00 -2.7643E-16  3.2763E+02 -4.5218E-01
  5.5592E+00 -9.5470E-16  3.3022E+02 -4.9328E-01
  5.5803E+00 -2.9611E-16  3.3262E+02 -6.0150E-01
  5.6013E+00 -4.6498E-16  3.3493E+02 -6.5706E-01
  5.6223E+00  9.0747E-16  3.3710E+02 -6.8408E-01
  5.6433E+00  7.1640E-16  3.3918E+02 -6.8926E-01
  5.6643E+00 -3.3059E-17  3.4118E+02 -6.6203E-01
  5.6853E+00  8.5176E-16  3.4306E+02 -6.6008E-01
  5.7063E+00  2.3040E-16  3.4478E+02 -5.8494E-01
  5.7273E+00  2.7350E-16  3.4645E+02 -5.5392E-01
  5.7483E+00 -1.3112E-15  3.4805E+02 -5.0144E-01
  5.7693E+00  1.6075E-15  3.4957E+02 -4.1259E-01
  5.7904E+00  1.2424E-16  3.5101E+02 -2.8062E-01
  5.8114E+00 -7.2027E-16  3.5237E+02 -1.1875E-01
  5.8324E+00  8.2219E-16  3.5366E+02  3.7334E-02
  5.8534E+00 -6.9083E-16  3.5498E+02  2.4136E-01
  5.8744E+00 -4.2130E-16  3.5627E+02  4.3872E-01
  5.8954E+00  5.9845E-17  3.5766E+02  6.2134E-01
  5.9164E+00 -1.0838E-15  3.5914E+02  7.8819E-01
  5.9374E+00 -6.7810E-16  3.6070E+02  9.9354E-01
  5.9584E+00 -1.2902E-15  3.6242E+02  1.1732E+00
  5.9794E+00 -1.1722E-15  3.6424E+02  1.3348E+00
  6.0005E+00  8.6373E-16  3.6616E+02  1.5451E+00
  6.0215E+00 -1.1482E-15  3.6827E+02  1.7755E+00
  6.0425E+00  2.4314E-17  3.7048E+02  2.0576E+00
  6.0635E+00  6.3750E-16  3.7280E+02  2.4070E+00
  6.0845E+00 -1.1630E-15  3.7523E+02  2.7427E+00
  6.1055E+00 -6.6126E-16  3.7789E+02  3.1022E+00
  6.1265E+00 -7.0154E-16  3.8069E+02  3.5062E+00
  6.1471E+00 -8.9178E-16  3.8354E+02  3.8842E+00
  6.1639E+00  5.4066E-16  3.8592E+02  4.2325E+00
  6.1807E+00  1.3034E-16  3.8832E+02  4.6075E+00
  6.1974E+00  1.4370E-16  3.9072E+02  5.0533E+00
  6.2142E+00  3.9482E-16  3.9309E+02  5.5152E+00
  6.2310E+00  1.4944E-15  3.9547E+02  5.9851E+00
  6.2478E+00  5.6982E-16  3.9781E+02  6.4195E+00
  6.2646E+00 -2.0974E-16  4.0005E+02  6.8122E+00
  6.2814E+00 -3.5698E-16  4.0213E+02  7.1262E+00
  6.2981E+00 -1.4327E-15  4.0405E+02  7.4122E+00
  6.3149E+00 -7.6147E-16  4.0584E+02  7.6341E+00
  6.3317E+00  5.5376E-17  4.0750E+02  7.8366E+00
  6.3485E+00 -7.7131E-16  4.0909E+02  8.0171E+00
  6.3653E+00 -1.1981E-16  4.1059E+02  8.1658E+00
  6.3820E+00 -3.5450E-17  4.1205E+02  8.3043E+00
  6.3988E+00 -7.9005E-16  4.1341E+02  8.4602E+00
  6.4156E+00  5.1781E-16  4.1470E+02  8.5707E+00
  6.4324E+00 -1.6552E-15  4.1590E+02  8.6429E+00
  6.4492E+00  2.2317E-15  4.1712E+02  8.6691E+00
  6.4659E+00 -8.1925E-16  4.1829E+02  8.6627E+00
  6.4827E+00 -5.3957E-16  4.1942E+02  8.6098E+00
  6.4995E+00  4.1944E-16  4.2053E+02  8.5210E+00
  6.5163E+00  9.1675E-16  4.2157E+02  8.4370E+00
  6.5331E+00  1.2966E-15  4.2256E+02  8.3370E+00
  6.5499E+00 -7.8778E-16  4.2354E+02  8.2072E+00
  6.5666E+00  2.2707E-16  4.2450E+02  8.0128E+00
  6.5834E+00  3.1456E-16  4.2550E+02  7.7947E+00
  6.6002E+00  1.9896E-16  4.2659E+02  7.5194E+00
  6.6170E+00 -5.6443E-16  4.2781E+02  7.2152E+00
  6.6338E+00  8.2229E-16  4.2909E+02  6.8725E+00
  6.6505E+00 -1.6890E-15  4.3045E+02  6.5109E+00
  6.6673E+00  1.7586E-16  4.3189E+02  6.1022E+00
  6.6841E+00  2.5189E-17  4.3333E+02  5.7176E+00
  6.7009E+00 -5.7285E-16  4.3472E+02  5.3595E+00
  6.7177E+00  1.3519E-16  4.3608E+02  5.0250E+00
  6.7345E+00  9.7720E-17  4.3741E+02  4.7472E+00
  6.7512E+00 -6.7579E-17  4.3870E+02  4.5072E+00
  6.7680E+00 -1.7014E-15  4.4002E+02  4.3194E+00
  6.7848E+00 -1.1776E-16  4.4128E+02  4.1429E+00
  6.8016E+00 -1.1551E-15  4.4250E+02  3.9475E+00
  6.8184E+00  9.8955E-16  4.4368E+02  3.7792E+00
