# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:10 2019
# diag: spectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  6.0000E-01  1.2672E-04
  6.5000E-01  9.2009E-05
  7.0000E-01  7.4915E-05
  7.5000E-01  5.2013E-05
  8.0000E-01  4.3990E-05
  8.5000E-01  3.3154E-05
  9.0000E-01  2.7484E-05
  9.5000E-01  2.2639E-05
  1.0000E+00  1.7964E-05
  1.0500E+00  1.4818E-05
  1.1000E+00  1.2047E-05
  1.1500E+00  9.7230E-06
  1.2000E+00  8.2635E-06
  1.2500E+00  7.3326E-06
  1.3000E+00  6.2544E-06
  1.3500E+00  5.2299E-06
  1.4000E+00  4.4058E-06
  1.4500E+00  3.8012E-06
  1.5000E+00  3.3814E-06
  1.5500E+00  3.0301E-06
  1.6000E+00  2.6274E-06
  1.6500E+00  2.3481E-06
  1.7000E+00  2.0366E-06
  1.7500E+00  1.8396E-06
  1.8000E+00  1.6044E-06
  1.8500E+00  1.4625E-06
  1.9000E+00  1.2825E-06
  1.9500E+00  1.1921E-06
  2.0000E+00  1.0708E-06
  2.0500E+00  9.4382E-07
  2.1000E+00  8.7720E-07
  2.1500E+00  8.1424E-07
  2.2000E+00  7.5498E-07
  2.2500E+00  6.8032E-07
  2.3000E+00  6.2390E-07
  2.3500E+00  5.4702E-07
  2.4000E+00  5.0401E-07
  2.4500E+00  4.8209E-07
  2.5000E+00  4.5213E-07
  2.5500E+00  3.9887E-07
  2.6000E+00  3.6280E-07
  2.6500E+00  3.4490E-07
  2.7000E+00  3.0958E-07
  2.7500E+00  2.8126E-07
  2.8000E+00  2.6570E-07
  2.8500E+00  2.4616E-07
  2.9000E+00  2.3450E-07
  2.9500E+00  2.1478E-07
  3.0000E+00  2.0068E-07
  3.0500E+00  1.8852E-07
  3.1000E+00  1.7952E-07
  3.1500E+00  1.6694E-07


# kxind = 10, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.7080E-01
  5.0000E-02  5.8137E-04
  1.0000E-01  5.7750E-04
  1.5000E-01  8.0002E-04
  2.0000E-01  8.4050E-04
  2.5000E-01  6.5330E-04
  3.0000E-01  4.2495E-04
  3.5000E-01  3.6783E-04
  4.0000E-01  2.5228E-04
  4.5000E-01  1.9953E-04
  5.0000E-01  1.9027E-04
  5.5000E-01  1.4029E-04
  6.0000E-01  1.0845E-04
  6.5000E-01  9.0891E-05
  7.0000E-01  7.2073E-05
  7.5000E-01  5.3161E-05
  8.0000E-01  4.5964E-05
  8.5000E-01  3.5278E-05
  9.0000E-01  2.8214E-05
  9.5000E-01  2.2413E-05
  1.0000E+00  1.8186E-05
  1.0500E+00  1.4080E-05
  1.1000E+00  1.2055E-05
  1.1500E+00  9.4257E-06
  1.2000E+00  8.1425E-06
  1.2500E+00  7.0691E-06
  1.3000E+00  5.9675E-06
  1.3500E+00  5.2861E-06
  1.4000E+00  4.4806E-06
  1.4500E+00  3.8393E-06
  1.5000E+00  3.4067E-06
  1.5500E+00  3.0960E-06
  1.6000E+00  2.6574E-06
  1.6500E+00  2.3274E-06
  1.7000E+00  2.0631E-06
  1.7500E+00  1.8128E-06
  1.8000E+00  1.5993E-06
  1.8500E+00  1.4922E-06
  1.9000E+00  1.3316E-06
  1.9500E+00  1.1768E-06
  2.0000E+00  1.0928E-06
  2.0500E+00  9.6173E-07
  2.1000E+00  8.9498E-07
  2.1500E+00  8.1719E-07
  2.2000E+00  7.3550E-07
  2.2500E+00  6.6391E-07
  2.3000E+00  6.1216E-07
  2.3500E+00  5.5287E-07
  2.4000E+00  5.0593E-07
  2.4500E+00  4.6632E-07
  2.5000E+00  4.2140E-07
  2.5500E+00  4.0064E-07
  2.6000E+00  3.7175E-07
  2.6500E+00  3.3908E-07
  2.7000E+00  3.1593E-07
  2.7500E+00  2.9679E-07
  2.8000E+00  2.6092E-07
  2.8500E+00  2.4890E-07
  2.9000E+00  2.3464E-07
  2.9500E+00  2.1899E-07
  3.0000E+00  1.9836E-07
  3.0500E+00  1.8449E-07
  3.1000E+00  1.7514E-07
  3.1500E+00  1.6447E-07


# kxind = 11, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.0600E-01
  5.0000E-02  5.5194E-04
  1.0000E-01  5.2071E-04
  1.5000E-01  7.4700E-04
  2.0000E-01  8.4723E-04
  2.5000E-01  6.6009E-04
  3.0000E-01  4.9556E-04
  3.5000E-01  3.6909E-04
  4.0000E-01  2.5950E-04
  4.5000E-01  1.9725E-04
  5.0000E-01  1.5715E-04
  5.5000E-01  1.3263E-04
  6.0000E-01  1.1227E-04
  6.5000E-01  9.5963E-05
  7.0000E-01  7.5546E-05
  7.5000E-01  5.2294E-05
  8.0000E-01  4.4523E-05
  8.5000E-01  3.5098E-05
