# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:35:08 2019
# diag: nrgsummary, run(s): act, time window: 0-231.52833(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.9929E+00  2.5471E-18  2.4910E+01  4.2888E+00
  7.0078E+00  1.5647E-17  2.4995E+01  4.3431E+00
  7.0227E+00 -5.5827E-18  2.5152E+01  4.3913E+00
  7.0376E+00 -1.5456E-17  2.5232E+01  4.4039E+00
  7.0525E+00  3.5952E-18  2.5189E+01  4.3681E+00
  7.0674E+00  1.6335E-17  2.5184E+01  4.2850E+00
  7.0823E+00  8.2449E-18  2.5181E+01  4.2152E+00
  7.0972E+00 -1.9465E-17  2.5221E+01  4.2274E+00
  7.1121E+00  8.4638E-18  2.5331E+01  4.2580E+00
  7.1269E+00 -1.3711E-17  2.5399E+01  4.2264E+00
  7.1418E+00 -1.7989E-17  2.5342E+01  4.1932E+00
  7.1567E+00 -2.2610E-17  2.5359E+01  4.2366E+00
  7.1716E+00 -4.8870E-18  2.5385E+01  4.3032E+00
  7.1865E+00 -8.7326E-18  2.5398E+01  4.3513E+00
  7.2014E+00 -5.6490E-18  2.5403E+01  4.3853E+00
  7.2163E+00  8.8421E-18  2.5290E+01  4.4375E+00
  7.2312E+00 -2.0184E-18  2.5157E+01  4.4426E+00
  7.2461E+00  9.2703E-18  2.5070E+01  4.3307E+00
  7.2610E+00 -2.5355E-17  2.5137E+01  4.2115E+00
  7.2759E+00 -2.6538E-18  2.5150E+01  4.1876E+00
  7.2908E+00 -1.5682E-17  2.5161E+01  4.2759E+00
  7.3057E+00 -1.5747E-19  2.5141E+01  4.3968E+00
  7.3206E+00 -1.2863E-17  2.4926E+01  4.4021E+00
  7.3355E+00 -9.3805E-18  2.4812E+01  4.3249E+00
  7.3504E+00 -2.5245E-18  2.4947E+01  4.2523E+00
  7.3653E+00 -1.1761E-17  2.5090E+01  4.1930E+00
  7.3802E+00 -8.1706E-18  2.5011E+01  4.1147E+00
  7.3951E+00  5.7489E-18  2.4961E+01  4.0665E+00
  7.4100E+00  1.2018E-17  2.4926E+01  4.0430E+00
  7.4249E+00 -6.7924E-18  2.4882E+01  4.0381E+00
  7.4398E+00  9.1380E-18  2.4863E+01  4.0740E+00
  7.4547E+00 -1.5751E-18  2.5012E+01  4.1989E+00
  7.4696E+00 -2.8170E-17  2.5147E+01  4.3116E+00
  7.4845E+00  9.8784E-18  2.5207E+01  4.3857E+00
  7.4994E+00 -1.5726E-17  2.5228E+01  4.4339E+00
