# CREATED BY GENE DIAGNOSTICS TOOL on Fri Mar  1 16:16:56 2019
# diag: nrgsummary, run(s): act, time window: 0-753.41303(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.5379E+01 -1.8578E-18  3.2791E+00  2.9952E-03
  4.5491E+01 -8.2348E-19  3.2664E+00  2.7429E-03
  4.5603E+01 -2.1663E-18  3.2537E+00  2.7478E-03
  4.5715E+01  4.4154E-19  3.2410E+00  3.0869E-03
  4.5827E+01  2.3097E-18  3.2287E+00  3.6558E-03
  4.5939E+01  6.8242E-20  3.2169E+00  4.3408E-03
  4.6051E+01  3.4293E-18  3.2054E+00  4.9058E-03
  4.6163E+01 -7.8289E-19  3.1940E+00  5.2095E-03
  4.6275E+01  1.0952E-18  3.1828E+00  5.2031E-03
  4.6387E+01 -1.4394E-18  3.1717E+00  4.9068E-03
  4.6502E+01  1.1972E-18  3.1603E+00  4.3608E-03
  4.6620E+01 -1.4175E-19  3.1487E+00  3.8204E-03
  4.6738E+01  3.9889E-18  3.1371E+00  3.4204E-03
  4.6855E+01  3.5719E-19  3.1257E+00  3.1813E-03
  4.6973E+01 -3.3448E-18  3.1145E+00  3.1254E-03
  4.7091E+01  4.1645E-19  3.1033E+00  3.0792E-03
  4.7208E+01  8.9017E-20  3.0922E+00  2.8993E-03
  4.7326E+01  8.1481E-19  3.0814E+00  2.6019E-03
