# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 16:40:47 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt1_P/
# normalization: L_ref=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  2.6533E+03  5.7984E-19  9.0105E-01 -7.4389E-04
  2.6618E+03 -1.1315E-19  8.9963E-01  8.0576E-04
  2.6702E+03 -6.5531E-19  9.1416E-01 -1.3238E-03
  2.6787E+03 -2.5282E-19  9.3457E-01 -5.8048E-03
  2.6872E+03 -5.7685E-19  9.5759E-01 -7.6558E-03
  2.6956E+03 -2.4026E-19  9.8068E-01 -8.3895E-03
  2.7041E+03  1.1149E-20  1.0107E+00 -3.4408E-03
  2.7125E+03  3.5677E-19  1.0317E+00  1.8977E-03
  2.7210E+03  6.7157E-19  1.0229E+00  1.9102E-03
  2.7294E+03 -4.7399E-19  1.0099E+00 -5.1915E-03
  2.7379E+03  2.1944E-20  1.0032E+00 -7.3477E-03
  2.7464E+03  2.3404E-19  1.0020E+00 -5.8834E-03
  2.7548E+03  1.0905E-19  1.0155E+00  1.4953E-03
  2.7633E+03 -4.9268E-19  1.0126E+00 -4.1443E-03
  2.7717E+03  9.5697E-20  1.0039E+00 -5.4082E-03
  2.7802E+03  9.0638E-20  9.8461E-01  9.9295E-04
  2.7886E+03 -3.9452E-19  9.6075E-01  6.5493E-03
  2.7971E+03  5.3567E-19  9.6415E-01  4.4609E-03
  2.8056E+03  4.6477E-19  9.7342E-01  6.5722E-03
  2.8140E+03  2.7129E-19  9.8224E-01  5.4489E-03
  2.8225E+03  2.9567E-20  9.8723E-01  2.5243E-03
  2.8309E+03  6.1900E-19  9.7838E-01  5.2196E-03
  2.8394E+03  1.0844E-20  9.8635E-01  2.8374E-03
  2.8479E+03  1.5182E-19  9.9888E-01  2.3902E-03
  2.8563E+03 -3.6568E-20  9.9211E-01  2.8385E-03
  2.8648E+03 -8.1963E-21  9.8982E-01  4.7934E-03
  2.8732E+03  8.8971E-22  9.9074E-01  1.6674E-03
  2.8817E+03 -2.3891E-19  9.9465E-01 -1.6461E-03
  2.8901E+03 -6.9796E-21  1.0118E+00 -7.3000E-03
  2.8986E+03  7.6747E-19  1.0244E+00 -7.5547E-03
  2.9071E+03 -3.3769E-19  1.0254E+00 -6.5194E-03
  2.9155E+03  3.0790E-19  1.0188E+00 -6.8291E-03
  2.9240E+03  3.2959E-19  1.0089E+00 -1.0318E-02
  2.9324E+03  1.2612E-19  9.8468E-01 -7.6190E-03
  2.9409E+03 -2.1367E-21  9.8258E-01  8.7023E-04
  2.9493E+03  1.6612E-19  9.8595E-01  1.3495E-03
  2.9578E+03 -1.1747E-19  9.9851E-01 -1.7730E-03
  2.9663E+03 -2.3485E-19  1.0042E+00 -4.1995E-03
  2.9747E+03 -3.4314E-19  9.9955E-01 -7.3720E-03
  2.9832E+03 -6.1740E-19  9.9803E-01 -1.6046E-03
  2.9916E+03 -2.9030E-19  1.0136E+00  5.3801E-03
  3.0001E+03  1.9848E-20  1.0042E+00  5.8778E-03
  3.0086E+03 -5.8504E-20  9.8403E-01  9.5363E-03
  3.0170E+03  4.0164E-19  9.6839E-01  9.5424E-03
  3.0255E+03  3.4683E-19  9.6342E-01  5.4261E-03
  3.0339E+03 -4.1053E-19  9.5552E-01  1.1073E-03
  3.0424E+03 -1.0355E-19  9.5639E-01  3.8854E-03
  3.0508E+03  2.1453E-19  9.5642E-01  6.8659E-03
  3.0593E+03  2.4304E-19  9.5801E-01  7.1002E-04
  3.0678E+03 -1.2819E-19  9.5719E-01 -2.3541E-03
